x,y,cluster,keywords,citation,full_name,year
4.449491,4.599299,6,"contributions, parallel, computing, memory, performance, design",For contributions to storage and computer systems,Remzi Arpaci-Dusseau,2020
3.9183888,4.2305913,6,"contributions, parallel, computing, memory, performance, design","For contributions in high-performance computing systems, collaborative environments, and tools for large-scale science initiatives",Rick Stevens,2020
3.9758384,3.199314,6,"contributions, parallel, computing, memory, performance, design","For contributions to storage system software, including flash and byte-addressable non-volatile memory",Sam H. Noh,2020
4.3873506,1.7332959,1,"contributions, systems, wireless, internet, networks, distributed",For contributions to data management and sensor computing systems,Samuel Madden,2020
5.1274724,3.165951,1,"contributions, systems, wireless, internet, networks, distributed",For contributions to distributed systems design,Sanjay Ghemawat,2020
1.4579595,4.805319,2,"contributions, software, programming, languages, verification, systems","For contributions to formal verification, inductive synthesis, and cyber-physical systems",Sanjit Arunkumar Seshia,2020
2.6709495,3.7695906,6,"contributions, parallel, computing, memory, performance, design","For contributions in compiler code generation for instruction level parallelism, and customized microprocessor architectures",Scott Mahlke,2020
5.0315495,6.8538613,8,"human, contributions, interaction, computer, computing, design",For contributions to multimedia technologies and leadership in the scientific community,Sethuraman Panchanathan,2020
8.975017,7.200105,9,"contributions, vision, computer, graphics, geometry, robotics",For contributions to visual content understanding techniques and applications,Shuicheng Yan,2020
7.195642,5.965457,6,"contributions, parallel, computing, memory, performance, design",For contributions to parallel methods in computational biology and leadership in data science,Srinivas Aluru,2020
4.7795644,3.2956553,6,"contributions, parallel, computing, memory, performance, design","For contributions to virtualization technology across clusters, servers, and networks",Steven Gribble,2020
5.4683948,2.24401,1,"contributions, systems, wireless, internet, networks, distributed",For theoretical foundations and real-world deployment of Internet congestion control and smart grid optimization,Steven H. Low,2020
7.193121,6.070473,7,"contributions, learning, intelligence, artificial, mining, machine","For contributions to computational biology, including software for DNA sequence analysis, alignment, and genome assembly",Steven Salzberg,2020
4.587277,7.305935,3,"computer, contributions, acm, computing, science, years",For research and leadership contributions to computer science education,Susanne E Hambrusch,2020
6.13637,5.9890265,7,"contributions, learning, intelligence, artificial, mining, machine","For contributions to artificial intelligence, including heuristic search and multi-agent coordination",Sven Koenig,2020
5.610744,5.8416543,2,"contributions, software, programming, languages, verification, systems","For contributions to knowledge representation and reasoning, logic programming, and declarative problem solving",Thomas Eiter,2020
6.375744,6.2057066,7,"contributions, learning, intelligence, artificial, mining, machine",For contributions to artificial intelligence,Toby Walsh,2020
5.342628,4.992224,4,"contributions, database, data, management, systems, query","For contributions to query optimization, scalable data processing, and data programmability",Volker Markl,2020
1.3708392,4.768906,2,"contributions, software, programming, languages, verification, systems",For contributions to the automated analysis and verification of real-time systems,Wang Yi,2020
6.6595383,6.597576,7,"contributions, learning, intelligence, artificial, mining, machine",For contributions to the foundation and practice of data mining,Wei Wang,2020
6.9900465,3.323931,0,"security, contributions, privacy, cryptography, systems, internet",For the invention of asymmetric public-key cryptography and the promulgation of a practical cryptographic key-exchange method,Whitfield Diffie,2020
6.689393,5.7373853,7,"contributions, learning, intelligence, artificial, mining, machine",For contributions to computing on and learning from higher-order data,Xuelong LI,2020
3.6055133,3.064724,6,"contributions, parallel, computing, memory, performance, design",For contributions to nonvolatile memory technologies,Yiran Chen,2020
5.803052,4.8531604,5,"contributions, algorithms, theory, complexity, computational, design",For contributions to algorithms for large scale data processing,Yufei Tao,2020
5.5103245,5.3527417,7,"contributions, learning, intelligence, artificial, mining, machine","For contributions to process mining, process management, and data science",Wil Van Der Aalst,2020
3.7918122,3.4377549,6,"contributions, parallel, computing, memory, performance, design","For contributions to cloud storage; processor simulation, replay, and feedback-directed optimization of systems and applications",Bradley G Calder,2019
4.8151402,5.5738506,4,"contributions, database, data, management, systems, query",For contributions to the theory and practice of data and knowledge-base systems,Carlo A Zaniolo,2019
5.497039,3.1878595,0,"security, contributions, privacy, cryptography, systems, internet",For contributions to secure distributed computing and cryptographic protocols,Christian Cachin,2019
6.985226,7.5701947,7,"contributions, learning, intelligence, artificial, mining, machine","For contributions to natural language processing, including coreference resolution,  information and opinion extraction",Claire Cardie,2019
7.0418572,6.0966887,3,"computer, contributions, acm, computing, science, years",For technical and professional leadership in the field of genetic and evolutionary computation,Darrell Whitley,2019
6.766927,2.6916149,0,"security, contributions, privacy, cryptography, systems, internet",For contributions to security and privacy,Dawn Song,2019
