x,y,cluster,keywords,citation,full_name,year
-24.81554,-13.441048,5,"contributions, algorithms, theory, complexity, computational, design","For contributions to web science modeling, analytics, and algorithms",Ravi Kumar,2020
4.9038115,38.19118,6,"contributions, parallel, computing, memory, performance, design",For contributions to storage and computer systems,Remzi Arpaci-Dusseau,2020
12.6319895,5.4329166,6,"contributions, parallel, computing, memory, performance, design","For contributions in high-performance computing systems, collaborative environments, and tools for large-scale science initiatives",Rick Stevens,2020
33.294476,6.986819,6,"contributions, parallel, computing, memory, performance, design","For contributions to storage system software, including flash and byte-addressable non-volatile memory",Sam H. Noh,2020
19.59599,32.33105,1,"contributions, systems, wireless, internet, networks, distributed",For contributions to data management and sensor computing systems,Samuel Madden,2020
26.503988,19.764902,1,"contributions, systems, wireless, internet, networks, distributed",For contributions to distributed systems design,Sanjay Ghemawat,2020
26.345928,-7.839461,2,"contributions, software, programming, languages, verification, systems","For contributions to formal verification, inductive synthesis, and cyber-physical systems",Sanjit Arunkumar Seshia,2020
37.236595,-9.858672,6,"contributions, parallel, computing, memory, performance, design","For contributions in compiler code generation for instruction level parallelism, and customized microprocessor architectures",Scott Mahlke,2020
-20.813866,17.400606,8,"human, contributions, interaction, computer, computing, design",For contributions to multimedia technologies and leadership in the scientific community,Sethuraman Panchanathan,2020
-49.553986,-6.9284883,9,"contributions, vision, computer, graphics, geometry, robotics",For contributions to visual content understanding techniques and applications,Shuicheng Yan,2020
-18.68073,-25.529505,6,"contributions, parallel, computing, memory, performance, design",For contributions to parallel methods in computational biology and leadership in data science,Srinivas Aluru,2020
21.713398,17.56404,6,"contributions, parallel, computing, memory, performance, design","For contributions to virtualization technology across clusters, servers, and networks",Steven Gribble,2020
34.378895,30.217064,1,"contributions, systems, wireless, internet, networks, distributed",For theoretical foundations and real-world deployment of Internet congestion control and smart grid optimization,Steven H. Low,2020
-18.210308,-28.626131,7,"contributions, learning, intelligence, artificial, mining, machine","For contributions to computational biology, including software for DNA sequence analysis, alignment, and genome assembly",Steven Salzberg,2020
-1.6648602,18.639713,3,"computer, contributions, acm, computing, science, years",For research and leadership contributions to computer science education,Susanne E Hambrusch,2020
-25.152521,3.103946,7,"contributions, learning, intelligence, artificial, mining, machine","For contributions to artificial intelligence, including heuristic search and multi-agent coordination",Sven Koenig,2020
-17.909348,-2.6572518,2,"contributions, software, programming, languages, verification, systems","For contributions to knowledge representation and reasoning, logic programming, and declarative problem solving",Thomas Eiter,2020
-25.332407,-0.72666246,7,"contributions, learning, intelligence, artificial, mining, machine",For contributions to artificial intelligence,Toby Walsh,2020
-8.466182,-33.36437,4,"contributions, database, data, management, systems, query","For contributions to query optimization, scalable data processing, and data programmability",Volker Markl,2020
25.459915,-6.302092,2,"contributions, software, programming, languages, verification, systems",For contributions to the automated analysis and verification of real-time systems,Wang Yi,2020
-36.959324,-24.702312,7,"contributions, learning, intelligence, artificial, mining, machine",For contributions to the foundation and practice of data mining,Wei Wang,2020
2.977433,-11.36143,0,"security, contributions, privacy, cryptography, systems, internet",For the invention of asymmetric public-key cryptography and the promulgation of a practical cryptographic key-exchange method,Whitfield Diffie,2020
-25.546186,-22.035528,7,"contributions, learning, intelligence, artificial, mining, machine",For contributions to computing on and learning from higher-order data,Xuelong LI,2020
33.943367,6.5361614,6,"contributions, parallel, computing, memory, performance, design",For contributions to nonvolatile memory technologies,Yiran Chen,2020
-23.917881,-18.082617,5,"contributions, algorithms, theory, complexity, computational, design",For contributions to algorithms for large scale data processing,Yufei Tao,2020
-38.472355,-24.563715,7,"contributions, learning, intelligence, artificial, mining, machine","For contributions to process mining, process management, and data science",Wil Van Der Aalst,2020
9.658078,21.02639,6,"contributions, parallel, computing, memory, performance, design","For contributions to cloud storage; processor simulation, replay, and feedback-directed optimization of systems and applications",Bradley G Calder,2019
-3.0620434,-26.100113,4,"contributions, database, data, management, systems, query",For contributions to the theory and practice of data and knowledge-base systems,Carlo A Zaniolo,2019
5.6799846,-7.601,0,"security, contributions, privacy, cryptography, systems, internet",For contributions to secure distributed computing and cryptographic protocols,Christian Cachin,2019
-33.339737,-33.207146,7,"contributions, learning, intelligence, artificial, mining, machine","For contributions to natural language processing, including coreference resolution,  information and opinion extraction",Claire Cardie,2019
